0枚听牌形
总数：0

1枚听牌形
总数：0

2枚听牌形
总数：0

3枚听牌形
总数：0

4枚听牌形
总数：0

5枚听牌形
总数：0

6枚听牌形
总数：0

7枚听牌形
1111222      	待牌：3        	单骑待牌：0        	双碰待牌：0        	两面待牌：3        
3444566888   	待牌：46       	单骑待牌：0        	双碰待牌：46       	两面待牌：4        
3444566999   	待牌：46       	单骑待牌：0        	双碰待牌：46       	两面待牌：4        
3444567777   	待牌：2358     	单骑待牌：3        	双碰待牌：0        	两面待牌：258      
3444567778   	待牌：47       	单骑待牌：0        	双碰待牌：47       	两面待牌：47       
3444567888   	待牌：23458    	单骑待牌：3        	双碰待牌：48       	两面待牌：2458     
3444567999   	待牌：2358     	单骑待牌：3        	双碰待牌：0        	两面待牌：258      
3444568888   	待牌：7        	单骑待牌：0        	双碰待牌：0        	两面待牌：7        
3444568999   	待牌：7        	单骑待牌：0        	双碰待牌：0        	两面待牌：7        
3444577778   	待牌：69       	单骑待牌：0        	双碰待牌：0        	两面待牌：69       
3444577779   	待牌：8        	单骑待牌：0        	双碰待牌：0        	两面待牌：8        
3444577788   	待牌：48       	单骑待牌：0        	双碰待牌：48       	两面待牌：4        
3444577789   	待牌：47       	单骑待牌：0        	双碰待牌：47       	两面待牌：47       
3444577799   	待牌：49       	单骑待牌：0        	双碰待牌：49       	两面待牌：4        
3444577888   	待牌：47       	单骑待牌：0        	双碰待牌：47       	两面待牌：4        
3444577999   	待牌：47       	单骑待牌：0        	双碰待牌：47       	两面待牌：4        
3444578888   	待牌：69       	单骑待牌：0        	双碰待牌：0        	两面待牌：69       
3444578889   	待牌：48       	单骑待牌：0        	双碰待牌：48       	两面待牌：48       
3444578999   	待牌：469      	单骑待牌：0        	双碰待牌：49       	两面待牌：469      
3444579999   	待牌：8        	单骑待牌：0        	双碰待牌：0        	两面待牌：8        
3444588889   	待牌：7        	单骑待牌：0        	双碰待牌：0        	两面待牌：7        
3444588899   	待牌：49       	单骑待牌：0        	双碰待牌：49       	两面待牌：4        
3444588999   	待牌：48       	单骑待牌：0        	双碰待牌：48       	两面待牌：4        
3444589999   	待牌：7        	单骑待牌：0        	双碰待牌：0        	两面待牌：7        
3444666678   	待牌：235      	单骑待牌：3        	双碰待牌：0        	两面待牌：25       
3444666777   	待牌：235      	单骑待牌：3        	双碰待牌：0        	两面待牌：25       
3444666789   	待牌：235      	单骑待牌：3        	双碰待牌：0        	两面待牌：25       
3444666888   	待牌：235      	单骑待牌：3        	双碰待牌：0        	两面待牌：25       
3444666999   	待牌：235      	单骑待牌：3        	双碰待牌：0        	两面待牌：25       
3444677778   	待牌：235      	单骑待牌：3        	双碰待牌：0        	两面待牌：25       
3444678888   	待牌：235      	单骑待牌：3        	双碰待牌：0        	两面待牌：25       
3444678999   	待牌：235      	单骑待牌：3        	双碰待牌：0        	两面待牌：25       
3444777789   	待牌：235      	单骑待牌：3        	双碰待牌：0        	两面待牌：25       
3444777888   	待牌：235      	单骑待牌：3        	双碰待牌：0        	两面待牌：25       
3444777999   	待牌：235      	单骑待牌：3        	双碰待牌：0        	两面待牌：25       
3444788889   	待牌：235      	单骑待牌：3        	双碰待牌：0        	两面待牌：25       
3444789999   	待牌：235      	单骑待牌：3        	双碰待牌：0        	两面待牌：25       
3444888999   	待牌：235      	单骑待牌：3        	双碰待牌：0        	两面待牌：25       
3445555666   	待牌：2346     	单骑待牌：4        	双碰待牌：6        	两面待牌：2346     
3445555777   	待牌：346      	单骑待牌：4        	双碰待牌：0        	两面待牌：346      
3445555888   	待牌：346      	单骑待牌：4        	双碰待牌：0        	两面待牌：346      
3445555999   	待牌：346      	单骑待牌：4        	双碰待牌：0        	两面待牌：346      
3445556666   	待牌：2457     	单骑待牌：5        	双碰待牌：0        	两面待牌：2457     
3445556667   	待牌：36       	单骑待牌：36       	双碰待牌：0        	两面待牌：36       
3445556777   	待牌：2356     	单骑待牌：5        	双碰待牌：0        	两面待牌：2356     
3445556888   	待牌：25       	单骑待牌：5        	双碰待牌：0        	两面待牌：25       
3445556999   	待牌：25       	单骑待牌：5        	双碰待牌：0        	两面待牌：25       
3445666777   	待牌：245      	单骑待牌：4        	双碰待牌：0        	两面待牌：245      
3445666888   	待牌：245      	单骑待牌：4        	双碰待牌：0        	两面待牌：245      
3445666999   	待牌：245      	单骑待牌：4        	双碰待牌：0        	两面待牌：245      
3445777888   	待牌：4        	单骑待牌：4        	双碰待牌：0        	两面待牌：4        
3445777999   	待牌：4        	单骑待牌：4        	双碰待牌：0        	两面待牌：4        
3445888999   	待牌：4        	单骑待牌：4        	双碰待牌：0        	两面待牌：4        
3455556666   	待牌：347      	单骑待牌：3        	双碰待牌：0        	两面待牌：47       
3455556667   	待牌：2678     	单骑待牌：7        	双碰待牌：6        	两面待牌：268      
3455556668   	待牌：78       	单骑待牌：8        	双碰待牌：0        	两面待牌：7        
3455556669   	待牌：9        	单骑待牌：9        	双碰待牌：0        	两面待牌：0        
3455556777   	待牌：234678   	单骑待牌：36       	双碰待牌：7        	两面待牌：2478     
3455556888   	待牌：3467     	单骑待牌：36       	双碰待牌：0        	两面待牌：47       
3455556999   	待牌：3467     	单骑待牌：36       	双碰待牌：0        	两面待牌：47       
3455557777   	待牌：6        	单骑待牌：0        	双碰待牌：0        	两面待牌：6        
3455557778   	待牌：689      	单骑待牌：8        	双碰待牌：0        	两面待牌：69       
3455557779   	待牌：89       	单骑待牌：9        	双碰待牌：0        	两面待牌：8        
3455557888   	待牌：679      	单骑待牌：7        	双碰待牌：0        	两面待牌：69       
3455557999   	待牌：678      	单骑待牌：7        	双碰待牌：0        	两面待牌：68       
3455558889   	待牌：79       	单骑待牌：9        	双碰待牌：0        	两面待牌：7        
3455558999   	待牌：78       	单骑待牌：8        	双碰待牌：0        	两面待牌：7        
3455566667   	待牌：24578    	单骑待牌：5        	双碰待牌：0        	两面待牌：24578    
3455566668   	待牌：7        	单骑待牌：0        	双碰待牌：0        	两面待牌：7        
3455566677   	待牌：23567    	单骑待牌：36       	双碰待牌：57       	两面待牌：256      
3455566678   	待牌：2569     	单骑待牌：0        	双碰待牌：56       	两面待牌：2569     
3455566679   	待牌：8        	单骑待牌：0        	双碰待牌：0        	两面待牌：8        
3455566688   	待牌：258      	单骑待牌：0        	双碰待牌：58       	两面待牌：25       
3455566689   	待牌：7        	单骑待牌：0        	双碰待牌：0        	两面待牌：7        
3455566699   	待牌：259      	单骑待牌：0        	双碰待牌：59       	两面待牌：25       
3455566777   	待牌：24567    	单骑待牌：7        	双碰待牌：56       	两面待牌：2457     
3455566888   	待牌：256      	单骑待牌：0        	双碰待牌：56       	两面待牌：25       
3455566999   	待牌：256      	单骑待牌：0        	双碰待牌：56       	两面待牌：25       
3455567777   	待牌：2568     	单骑待牌：5        	双碰待牌：0        	两面待牌：2568     
3455567778   	待牌：257      	单骑待牌：0        	双碰待牌：57       	两面待牌：257      
3455567888   	待牌：258      	单骑待牌：5        	双碰待牌：58       	两面待牌：258      
3455567999   	待牌：258      	单骑待牌：5        	双碰待牌：0        	两面待牌：258      
3455568888   	待牌：7        	单骑待牌：0        	双碰待牌：0        	两面待牌：7        
3455568999   	待牌：7        	单骑待牌：0        	双碰待牌：0        	两面待牌：7        
3455577778   	待牌：69       	单骑待牌：0        	双碰待牌：0        	两面待牌：69       
3455577779   	待牌：8        	单骑待牌：0        	双碰待牌：0        	两面待牌：8        
3455577788   	待牌：258      	单骑待牌：0        	双碰待牌：58       	两面待牌：25       
3455577789   	待牌：257      	单骑待牌：0        	双碰待牌：57       	两面待牌：257      
3455577799   	待牌：259      	单骑待牌：0        	双碰待牌：59       	两面待牌：25       
3455577888   	待牌：257      	单骑待牌：0        	双碰待牌：57       	两面待牌：25       
3455577999   	待牌：257      	单骑待牌：0        	双碰待牌：57       	两面待牌：25       
3455578888   	待牌：69       	单骑待牌：0        	双碰待牌：0        	两面待牌：69       
3455578889   	待牌：258      	单骑待牌：0        	双碰待牌：58       	两面待牌：258      
3455578999   	待牌：2569     	单骑待牌：0        	双碰待牌：59       	两面待牌：2569     
3455579999   	待牌：8        	单骑待牌：0        	双碰待牌：0        	两面待牌：8        
3455588889   	待牌：7        	单骑待牌：0        	双碰待牌：0        	两面待牌：7        
3455588899   	待牌：259      	单骑待牌：0        	双碰待牌：59       	两面待牌：25       
3455588999   	待牌：258      	单骑待牌：0        	双碰待牌：58       	两面待牌：25       
3455589999   	待牌：7        	单骑待牌：0        	双碰待牌：0        	两面待牌：7        
3455666777   	待牌：24567    	单骑待牌：5        	双碰待牌：67       	两面待牌：24567    
3455666888   	待牌：2457     	单骑待牌：5        	双碰待牌：0        	两面待牌：2457     
3455666999   	待牌：2457     	单骑待牌：5        	双碰待牌：0        	两面待牌：2457     
3455777888   	待牌：256      	单骑待牌：5        	双碰待牌：0        	两面待牌：256      
3455777999   	待牌：256      	单骑待牌：5        	双碰待牌：0        	两面待牌：256      
3455888999   	待牌：25       	单骑待牌：5        	双碰待牌：0        	两面待牌：25       
3456666777   	待牌：2358     	单骑待牌：3        	双碰待牌：0        	两面待牌：258      
3456666888   	待牌：37       	单骑待牌：3        	双碰待牌：0        	两面待牌：7        
3456666999   	待牌：3        	单骑待牌：3        	双碰待牌：0        	两面待牌：0        
3456667777   	待牌：258      	单骑待牌：0        	双碰待牌：0        	两面待牌：258      
3456667778   	待牌：6789     	单骑待牌：8        	双碰待牌：67       	两面待牌：679      
3456667779   	待牌：89       	单骑待牌：9        	双碰待牌：0        	两面待牌：8        
3456667888   	待牌：256789   	单骑待牌：7        	双碰待牌：68       	两面待牌：25689    
3456667999   	待牌：2578     	单骑待牌：7        	双碰待牌：0        	两面待牌：258      
3456668888   	待牌：7        	单骑待牌：0        	双碰待牌：0        	两面待牌：7        
3456668889   	待牌：79       	单骑待牌：9        	双碰待牌：0        	两面待牌：7        
3456668999   	待牌：78       	单骑待牌：8        	双碰待牌：0        	两面待牌：7        
3456777888   	待牌：235678   	单骑待牌：36       	双碰待牌：78       	两面待牌：2578     
3456777999   	待牌：23568    	单骑待牌：36       	双碰待牌：0        	两面待牌：258      
3456888999   	待牌：367      	单骑待牌：36       	双碰待牌：0        	两面待牌：7        
3457777888   	待牌：69       	单骑待牌：0        	双碰待牌：0        	两面待牌：69       
3457777999   	待牌：8        	单骑待牌：0        	双碰待牌：0        	两面待牌：8        
3457778888   	待牌：69       	单骑待牌：0        	双碰待牌：0        	两面待牌：69       
3457778889   	待牌：789      	单骑待牌：9        	双碰待牌：78       	两面待牌：78       
3457778999   	待牌：6789     	单骑待牌：8        	双碰待牌：79       	两面待牌：679      
3457779999   	待牌：8        	单骑待牌：0        	双碰待牌：0        	两面待牌：8        
3457888999   	待牌：6789     	单骑待牌：7        	双碰待牌：89       	两面待牌：689      
3458888999   	待牌：7        	单骑待牌：0        	双碰待牌：0        	两面待牌：7        
3458889999   	待牌：7        	单骑待牌：0        	双碰待牌：0        	两面待牌：7        
3466667778   	待牌：25       	单骑待牌：0        	双碰待牌：0        	两面待牌：25       
3466667888   	待牌：25       	单骑待牌：0        	双碰待牌：0        	两面待牌：25       
3466677778   	待牌：25       	单骑待牌：0        	双碰待牌：0        	两面待牌：25       
3466677788   	待牌：25       	单骑待牌：0        	双碰待牌：0        	两面待牌：25       
3466677789   	待牌：25       	单骑待牌：0        	双碰待牌：0        	两面待牌：25       
3466677799   	待牌：25       	单骑待牌：0        	双碰待牌：0        	两面待牌：25       
3466677888   	待牌：25       	单骑待牌：0        	双碰待牌：0        	两面待牌：25       
3466677999   	待牌：25       	单骑待牌：0        	双碰待牌：0        	两面待牌：25       
3466678888   	待牌：25       	单骑待牌：0        	双碰待牌：0        	两面待牌：25       
3466678889   	待牌：25       	单骑待牌：0        	双碰待牌：0        	两面待牌：25       
3466678999   	待牌：25       	单骑待牌：0        	双碰待牌：0        	两面待牌：25       
3466688899   	待牌：25       	单骑待牌：0        	双碰待牌：0        	两面待牌：25       
3466688999   	待牌：25       	单骑待牌：0        	双碰待牌：0        	两面待牌：25       
3466777888   	待牌：25       	单骑待牌：0        	双碰待牌：0        	两面待牌：25       
3466777999   	待牌：25       	单骑待牌：0        	双碰待牌：0        	两面待牌：25       
3466888999   	待牌：25       	单骑待牌：0        	双碰待牌：0        	两面待牌：25       
3467777888   	待牌：25       	单骑待牌：0        	双碰待牌：0        	两面待牌：25       
3467778888   	待牌：25       	单骑待牌：0        	双碰待牌：0        	两面待牌：25       
3467778999   	待牌：25       	单骑待牌：0        	双碰待牌：0        	两面待牌：25       
3467888999   	待牌：25       	单骑待牌：0        	双碰待牌：0        	两面待牌：25       
3477778889   	待牌：25       	单骑待牌：0        	双碰待牌：0        	两面待牌：25       
3477778999   	待牌：25       	单骑待牌：0        	双碰待牌：0        	两面待牌：25       
3477788889   	待牌：25       	单骑待牌：0        	双碰待牌：0        	两面待牌：25       
3477788899   	待牌：25       	单骑待牌：0        	双碰待牌：0        	两面待牌：25       
3477788999   	待牌：25       	单骑待牌：0        	双碰待牌：0        	两面待牌：25       
3477789999   	待牌：25       	单骑待牌：0        	双碰待牌：0        	两面待牌：25       
3477888999   	待牌：25       	单骑待牌：0        	双碰待牌：0        	两面待牌：25       
3478888999   	待牌：25       	单骑待牌：0        	双碰待牌：0        	两面待牌：25       
3478889999   	待牌：25       	单骑待牌：0        	双碰待牌：0        	两面待牌：25       
3555566667   	待牌：34       	单骑待牌：3        	双碰待牌：0        	两面待牌：4        
3555566677   	待牌：4        	单骑待牌：0        	双碰待牌：0        	两面待牌：4        
3555566678   	待牌：4        	单骑待牌：0        	双碰待牌：0        	两面待牌：4        
3555566688   	待牌：4        	单骑待牌：0        	双碰待牌：0        	两面待牌：4        
3555566699   	待牌：4        	单骑待牌：0        	双碰待牌：0        	两面待牌：4        
3555566777   	待牌：4        	单骑待牌：0        	双碰待牌：0        	两面待牌：4        
3555566888   	待牌：4        	单骑待牌：0        	双碰待牌：0        	两面待牌：4        
3555566999   	待牌：4        	单骑待牌：0        	双碰待牌：0        	两面待牌：4        
3555567777   	待牌：34       	单骑待牌：3        	双碰待牌：0        	两面待牌：4        
3555567778   	待牌：4        	单骑待牌：0        	双碰待牌：0        	两面待牌：4        
3555567888   	待牌：34       	单骑待牌：3        	双碰待牌：0        	两面待牌：4        
3555567999   	待牌：34       	单骑待牌：3        	双碰待牌：0        	两面待牌：4        
3555577788   	待牌：4        	单骑待牌：0        	双碰待牌：0        	两面待牌：4        
3555577789   	待牌：4        	单骑待牌：0        	双碰待牌：0        	两面待牌：4        
3555577799   	待牌：4        	单骑待牌：0        	双碰待牌：0        	两面待牌：4        
3555577888   	待牌：4        	单骑待牌：0        	双碰待牌：0        	两面待牌：4        
3555577999   	待牌：4        	单骑待牌：0        	双碰待牌：0        	两面待牌：4        
3555578889   	待牌：4        	单骑待牌：0        	双碰待牌：0        	两面待牌：4        
3555578999   	待牌：4        	单骑待牌：0        	双碰待牌：0        	两面待牌：4        
3555588899   	待牌：4        	单骑待牌：0        	双碰待牌：0        	两面待牌：4        
3555588999   	待牌：4        	单骑待牌：0        	双碰待牌：0        	两面待牌：4        
3555666677   	待牌：4        	单骑待牌：0        	双碰待牌：0        	两面待牌：4        
3555666678   	待牌：34       	单骑待牌：3        	双碰待牌：0        	两面待牌：4        
3555666777   	待牌：34       	单骑待牌：3        	双碰待牌：0        	两面待牌：4        
3555666789   	待牌：34       	单骑待牌：3        	双碰待牌：0        	两面待牌：4        
3555666888   	待牌：34       	单骑待牌：3        	双碰待牌：0        	两面待牌：4        
3555666999   	待牌：34       	单骑待牌：3        	双碰待牌：0        	两面待牌：4        
3555667777   	待牌：4        	单骑待牌：0        	双碰待牌：0        	两面待牌：4        
3555677778   	待牌：34       	单骑待牌：3        	双碰待牌：0        	两面待牌：4        
3555678888   	待牌：34       	单骑待牌：3        	双碰待牌：0        	两面待牌：4        
3555678999   	待牌：34       	单骑待牌：3        	双碰待牌：0        	两面待牌：4        
3555777789   	待牌：34       	单骑待牌：3        	双碰待牌：0        	两面待牌：4        
3555777888   	待牌：34       	单骑待牌：3        	双碰待牌：0        	两面待牌：4        
3555777999   	待牌：34       	单骑待牌：3        	双碰待牌：0        	两面待牌：4        
3555788889   	待牌：34       	单骑待牌：3        	双碰待牌：0        	两面待牌：4        
3555789999   	待牌：34       	单骑待牌：3        	双碰待牌：0        	两面待牌：4        
3555888999   	待牌：34       	单骑待牌：3        	双碰待牌：0        	两面待牌：4        
3556666777   	待牌：4        	单骑待牌：0        	双碰待牌：0        	两面待牌：4        
3556667777   	待牌：4        	单骑待牌：0        	双碰待牌：0        	两面待牌：4        
3556667778   	待牌：3        	单骑待牌：3        	双碰待牌：0        	两面待牌：0        
3556667888   	待牌：4        	单骑待牌：0        	双碰待牌：0        	两面待牌：4        
3556667999   	待牌：4        	单骑待牌：0        	双碰待牌：0        	两面待牌：4        
3556777888   	待牌：4        	单骑待牌：0        	双碰待牌：0        	两面待牌：4        
3556777999   	待牌：4        	单骑待牌：0        	双碰待牌：0        	两面待牌：4        
3566667777   	待牌：3        	单骑待牌：3        	双碰待牌：0        	两面待牌：0        
3566667778   	待牌：4        	单骑待牌：0        	双碰待牌：0        	两面待牌：4        
3566667888   	待牌：34       	单骑待牌：3        	双碰待牌：0        	两面待牌：4        
3566667999   	待牌：3        	单骑待牌：3        	双碰待牌：0        	两面待牌：0        
3566677778   	待牌：4        	单骑待牌：0        	双碰待牌：0        	两面待牌：4        
3566677788   	待牌：34       	单骑待牌：3        	双碰待牌：0        	两面待牌：4        
3566677789   	待牌：4        	单骑待牌：0        	双碰待牌：0        	两面待牌：4        
3566677799   	待牌：4        	单骑待牌：0        	双碰待牌：0        	两面待牌：4        
3566677888   	待牌：4        	单骑待牌：0        	双碰待牌：0        	两面待牌：4        
3566677999   	待牌：4        	单骑待牌：0        	双碰待牌：0        	两面待牌：4        
3566678888   	待牌：4        	单骑待牌：0        	双碰待牌：0        	两面待牌：4        
3566678889   	待牌：4        	单骑待牌：0        	双碰待牌：0        	两面待牌：4        
3566678999   	待牌：4        	单骑待牌：0        	双碰待牌：0        	两面待牌：4        
3566688899   	待牌：4        	单骑待牌：0        	双碰待牌：0        	两面待牌：4        
3566688999   	待牌：4        	单骑待牌：0        	双碰待牌：0        	两面待牌：4        
3566777888   	待牌：4        	单骑待牌：0        	双碰待牌：0        	两面待牌：4        
3566777999   	待牌：4        	单骑待牌：0        	双碰待牌：0        	两面待牌：4        
3566888999   	待牌：4        	单骑待牌：0        	双碰待牌：0        	两面待牌：4        
3567777888   	待牌：34       	单骑待牌：3        	双碰待牌：0        	两面待牌：4        
3567777999   	待牌：3        	单骑待牌：3        	双碰待牌：0        	两面待牌：0        
3567778888   	待牌：4        	单骑待牌：0        	双碰待牌：0        	两面待牌：4        
3567778999   	待牌：4        	单骑待牌：0        	双碰待牌：0        	两面待牌：4        
3567888999   	待牌：34       	单骑待牌：3        	双碰待牌：0        	两面待牌：4        
3577778889   	待牌：4        	单骑待牌：0        	双碰待牌：0        	两面待牌：4        
3577778999   	待牌：4        	单骑待牌：0        	双碰待牌：0        	两面待牌：4        
3577788889   	待牌：4        	单骑待牌：0        	双碰待牌：0        	两面待牌：4        
3577788899   	待牌：4        	单骑待牌：0        	双碰待牌：0        	两面待牌：4        
3577788999   	待牌：4        	单骑待牌：0        	双碰待牌：0        	两面待牌：4        
3577789999   	待牌：4        	单骑待牌：0        	双碰待牌：0        	两面待牌：4        
3577888999   	待牌：4        	单骑待牌：0        	双碰待牌：0        	两面待牌：4        
3578888999   	待牌：4        	单骑待牌：0        	双碰待牌：0        	两面待牌：4        
3578889999   	待牌：4        	单骑待牌：0        	双碰待牌：0        	两面待牌：4        
3666677778   	待牌：3        	单骑待牌：3        	双碰待牌：0        	两面待牌：0        
3666678888   	待牌：3        	单骑待牌：3        	双碰待牌：0        	两面待牌：0        
3666678999   	待牌：3        	单骑待牌：3        	双碰待牌：0        	两面待牌：0        
3666777789   	待牌：3        	单骑待牌：3        	双碰待牌：0        	两面待牌：0        
3666777888   	待牌：3        	单骑待牌：3        	双碰待牌：0        	两面待牌：0        
3666777999   	待牌：3        	单骑待牌：3        	双碰待牌：0        	两面待牌：0        
3666788889   	待牌：3        	单骑待牌：3        	双碰待牌：0        	两面待牌：0        
3666789999   	待牌：3        	单骑待牌：3        	双碰待牌：0        	两面待牌：0        
3666888999   	待牌：3        	单骑待牌：3        	双碰待牌：0        	两面待牌：0        
3667778889   	待牌：3        	单骑待牌：3        	双碰待牌：0        	两面待牌：0        
3677778888   	待牌：3        	单骑待牌：3        	双碰待牌：0        	两面待牌：0        
3677778999   	待牌：3        	单骑待牌：3        	双碰待牌：0        	两面待牌：0        
3677788899   	待牌：3        	单骑待牌：3        	双碰待牌：0        	两面待牌：0        
3678888999   	待牌：3        	单骑待牌：3        	双碰待牌：0        	两面待牌：0        
3777788889   	待牌：3        	单骑待牌：3        	双碰待牌：0        	两面待牌：0        
3777789999   	待牌：3        	单骑待牌：3        	双碰待牌：0        	两面待牌：0        
3777888999   	待牌：3        	单骑待牌：3        	双碰待牌：0        	两面待牌：0        
3788889999   	待牌：3        	单骑待牌：3        	双碰待牌：0        	两面待牌：0        
4444555566   	待牌：367      	单骑待牌：6        	双碰待牌：0        	两面待牌：367      
4444555567   	待牌：367      	单骑待牌：7        	双碰待牌：0        	两面待牌：36       
4444555568   	待牌：8        	单骑待牌：8        	双碰待牌：0        	两面待牌：0        
4444555569   	待牌：9        	单骑待牌：9        	双碰待牌：0        	两面待牌：0        
4444555577   	待牌：36       	单骑待牌：0        	双碰待牌：0        	两面待牌：36       
4444555588   	待牌：36       	单骑待牌：0        	双碰待牌：0        	两面待牌：36       
4444555599   	待牌：36       	单骑待牌：0        	双碰待牌：0        	两面待牌：36       
4444555666   	待牌：3567     	单骑待牌：0        	双碰待牌：56       	两面待牌：3567     
4444555667   	待牌：3568     	单骑待牌：5        	双碰待牌：0        	两面待牌：3568     
4444555668   	待牌：7        	单骑待牌：0        	双碰待牌：0        	两面待牌：7        
4444555677   	待牌：57       	单骑待牌：0        	双碰待牌：57       	两面待牌：5        
4444555678   	待牌：369      	单骑待牌：0        	双碰待牌：0        	两面待牌：369      
4444555679   	待牌：8        	单骑待牌：0        	双碰待牌：0        	两面待牌：8        
4444555688   	待牌：58       	单骑待牌：0        	双碰待牌：58       	两面待牌：5        
4444555689   	待牌：7        	单骑待牌：0        	双碰待牌：0        	两面待牌：7        
4444555699   	待牌：59       	单骑待牌：0        	双碰待牌：59       	两面待牌：5        
4444555777   	待牌：36       	单骑待牌：0        	双碰待牌：0        	两面待牌：36       
4444555789   	待牌：36       	单骑待牌：0        	双碰待牌：0        	两面待牌：36       
4444555888   	待牌：36       	单骑待牌：0        	双碰待牌：0        	两面待牌：36       
4444555999   	待牌：36       	单骑待牌：0        	双碰待牌：0        	两面待牌：36       
4444556666   	待牌：357      	单骑待牌：5        	双碰待牌：0        	两面待牌：357      
4444556667   	待牌：3568     	单骑待牌：6        	双碰待牌：0        	两面待牌：3568     
4444556668   	待牌：7        	单骑待牌：0        	双碰待牌：0        	两面待牌：7        
4444556777   	待牌：356      	单骑待牌：5        	双碰待牌：0        	两面待牌：356      
4444556888   	待牌：356      	单骑待牌：5        	双碰待牌：0        	两面待牌：356      
4444556999   	待牌：356      	单骑待牌：5        	双碰待牌：0        	两面待牌：356      
4444566667   	待牌：578      	单骑待牌：7        	双碰待牌：0        	两面待牌：58       
4444566668   	待牌：78       	单骑待牌：8        	双碰待牌：0        	两面待牌：7        
4444566669   	待牌：9        	单骑待牌：9        	双碰待牌：0        	两面待牌：0        
4444566677   	待牌：367      	单骑待牌：0        	双碰待牌：67       	两面待牌：36       
4444566678   	待牌：3569     	单骑待牌：6        	双碰待牌：0        	两面待牌：3569     
4444566679   	待牌：8        	单骑待牌：0        	双碰待牌：0        	两面待牌：8        
4444566688   	待牌：368      	单骑待牌：0        	双碰待牌：68       	两面待牌：36       
4444566689   	待牌：7        	单骑待牌：0        	双碰待牌：0        	两面待牌：7        
4444566699   	待牌：369      	单骑待牌：0        	双碰待牌：69       	两面待牌：36       
4444566777   	待牌：3568     	单骑待牌：6        	双碰待牌：0        	两面待牌：3568     
4444566888   	待牌：3567     	单骑待牌：6        	双碰待牌：0        	两面待牌：3567     
4444566999   	待牌：356      	单骑待牌：6        	双碰待牌：0        	两面待牌：356      
4444567778   	待牌：3689     	单骑待牌：8        	双碰待牌：0        	两面待牌：369      
4444567779   	待牌：89       	单骑待牌：9        	双碰待牌：0        	两面待牌：8        
4444567888   	待牌：3679     	单骑待牌：7        	双碰待牌：0        	两面待牌：369      
4444567999   	待牌：78       	单骑待牌：7        	双碰待牌：0        	两面待牌：8        
4444568889   	待牌：79       	单骑待牌：9        	双碰待牌：0        	两面待牌：7        
4444568999   	待牌：78       	单骑待牌：8        	双碰待牌：0        	两面待牌：7        
4444577788   	待牌：36       	单骑待牌：0        	双碰待牌：0        	两面待牌：36       
4444577789   	待牌：36       	单骑待牌：0        	双碰待牌：0        	两面待牌：36       
4444577799   	待牌：36       	单骑待牌：0        	双碰待牌：0        	两面待牌：36       
4444577888   	待牌：36       	单骑待牌：0        	双碰待牌：0        	两面待牌：36       
4444577999   	待牌：36       	单骑待牌：0        	双碰待牌：0        	两面待牌：36       
4444578889   	待牌：36       	单骑待牌：0        	双碰待牌：0        	两面待牌：36       
4444578999   	待牌：36       	单骑待牌：0        	双碰待牌：0        	两面待牌：36       
4444588899   	待牌：36       	单骑待牌：0        	双碰待牌：0        	两面待牌：36       
4444588999   	待牌：36       	单骑待牌：0        	双碰待牌：0        	两面待牌：36       
4444666677   	待牌：5        	单骑待牌：0        	双碰待牌：0        	两面待牌：5        
4444666678   	待牌：5        	单骑待牌：0        	双碰待牌：0        	两面待牌：5        
4444666688   	待牌：5        	单骑待牌：0        	双碰待牌：0        	两面待牌：5        
4444666699   	待牌：5        	单骑待牌：0        	双碰待牌：0        	两面待牌：5        
4444666777   	待牌：5        	单骑待牌：0        	双碰待牌：0        	两面待牌：5        
4444666789   	待牌：5        	单骑待牌：0        	双碰待牌：0        	两面待牌：5        
4444666888   	待牌：5        	单骑待牌：0        	双碰待牌：0        	两面待牌：5        
4444666999   	待牌：5        	单骑待牌：0        	双碰待牌：0        	两面待牌：5        
4444667778   	待牌：5        	单骑待牌：0        	双碰待牌：0        	两面待牌：5        
4444667888   	待牌：5        	单骑待牌：0        	双碰待牌：0        	两面待牌：5        
4444677788   	待牌：5        	单骑待牌：0        	双碰待牌：0        	两面待牌：5        
4444677789   	待牌：5        	单骑待牌：0        	双碰待牌：0        	两面待牌：5        
4444677799   	待牌：5        	单骑待牌：0        	双碰待牌：0        	两面待牌：5        
4444677888   	待牌：5        	单骑待牌：0        	双碰待牌：0        	两面待牌：5        
4444677999   	待牌：5        	单骑待牌：0        	双碰待牌：0        	两面待牌：5        
4444678889   	待牌：5        	单骑待牌：0        	双碰待牌：0        	两面待牌：5        
4444678999   	待牌：5        	单骑待牌：0        	双碰待牌：0        	两面待牌：5        
4444688899   	待牌：5        	单骑待牌：0        	双碰待牌：0        	两面待牌：5        
4444688999   	待牌：5        	单骑待牌：0        	双碰待牌：0        	两面待牌：5        
4445555666   	待牌：3467     	单骑待牌：0        	双碰待牌：46       	两面待牌：3467     
4445555667   	待牌：4678     	单骑待牌：6        	双碰待牌：4        	两面待牌：4678     
4445555668   	待牌：7        	单骑待牌：0        	双碰待牌：0        	两面待牌：7        
4445555677   	待牌：467      	单骑待牌：7        	双碰待牌：47       	两面待牌：467      
4445555678   	待牌：3689     	单骑待牌：8        	双碰待牌：0        	两面待牌：369      
4445555679   	待牌：89       	单骑待牌：9        	双碰待牌：0        	两面待牌：8        
