0枚听牌形
总数：0

1枚听牌形
1            	待牌：1        	单骑待牌：1        	双碰待牌：0        	两面待牌：0        
2334466      	待牌：25       	单骑待牌：0        	双碰待牌：0        	两面待牌：25       
2334477      	待牌：25       	单骑待牌：0        	双碰待牌：0        	两面待牌：25       
2334488      	待牌：25       	单骑待牌：0        	双碰待牌：0        	两面待牌：25       
2334499      	待牌：25       	单骑待牌：0        	双碰待牌：0        	两面待牌：25       
2334566      	待牌：14       	单骑待牌：0        	双碰待牌：0        	两面待牌：14       
2334567      	待牌：3        	单骑待牌：3        	双碰待牌：0        	两面待牌：3        
2334577      	待牌：14       	单骑待牌：0        	双碰待牌：0        	两面待牌：14       
2334588      	待牌：14       	单骑待牌：0        	双碰待牌：0        	两面待牌：14       
2334599      	待牌：14       	单骑待牌：0        	双碰待牌：0        	两面待牌：14       
2334678      	待牌：3        	单骑待牌：3        	双碰待牌：0        	两面待牌：3        
2334789      	待牌：3        	单骑待牌：3        	双碰待牌：0        	两面待牌：3        
2344556      	待牌：25       	单骑待牌：25       	双碰待牌：0        	两面待牌：5        
2344566      	待牌：36       	单骑待牌：6        	双碰待牌：0        	两面待牌：36       
2344567      	待牌：147      	单骑待牌：47       	双碰待牌：0        	两面待牌：14       
2344568      	待牌：8        	单骑待牌：8        	双碰待牌：0        	两面待牌：0        
2344569      	待牌：9        	单骑待牌：9        	双碰待牌：0        	两面待牌：0        
2344577      	待牌：36       	单骑待牌：0        	双碰待牌：0        	两面待牌：36       
2344588      	待牌：36       	单骑待牌：0        	双碰待牌：0        	两面待牌：36       
2344599      	待牌：36       	单骑待牌：0        	双碰待牌：0        	两面待牌：36       
2344677      	待牌：5        	单骑待牌：0        	双碰待牌：0        	两面待牌：5        
2344678      	待牌：14       	单骑待牌：4        	双碰待牌：0        	两面待牌：14       
2344688      	待牌：5        	单骑待牌：0        	双碰待牌：0        	两面待牌：5        
2344699      	待牌：5        	单骑待牌：0        	双碰待牌：0        	两面待牌：5        
2344789      	待牌：14       	单骑待牌：4        	双碰待牌：0        	两面待牌：14       
2345566      	待牌：56       	单骑待牌：0        	双碰待牌：56       	两面待牌：0        
2345567      	待牌：258      	单骑待牌：25       	双碰待牌：0        	两面待牌：58       
2345568      	待牌：7        	单骑待牌：0        	双碰待牌：0        	两面待牌：7        
2345577      	待牌：57       	单骑待牌：0        	双碰待牌：57       	两面待牌：0        
2345578      	待牌：69       	单骑待牌：0        	双碰待牌：0        	两面待牌：69       
2345579      	待牌：8        	单骑待牌：0        	双碰待牌：0        	两面待牌：8        
2345588      	待牌：58       	单骑待牌：0        	双碰待牌：58       	两面待牌：0        
2345589      	待牌：7        	单骑待牌：0        	双碰待牌：0        	两面待牌：7        
2345599      	待牌：59       	单骑待牌：0        	双碰待牌：59       	两面待牌：0        
2345667      	待牌：6        	单骑待牌：6        	双碰待牌：0        	两面待牌：6        
2345677      	待牌：147      	单骑待牌：7        	双碰待牌：0        	两面待牌：147      
2345678      	待牌：258      	单骑待牌：258      	双碰待牌：0        	两面待牌：0        
2345679      	待牌：9        	单骑待牌：9        	双碰待牌：0        	两面待牌：0        
2345688      	待牌：147      	单骑待牌：0        	双碰待牌：0        	两面待牌：147      
2345699      	待牌：147      	单骑待牌：0        	双碰待牌：0        	两面待牌：147      
2345788      	待牌：6        	单骑待牌：0        	双碰待牌：0        	两面待牌：6        
2345789      	待牌：25       	单骑待牌：25       	双碰待牌：0        	两面待牌：0        
2345799      	待牌：6        	单骑待牌：0        	双碰待牌：0        	两面待牌：6        
2346677      	待牌：67       	单骑待牌：0        	双碰待牌：67       	两面待牌：0        
2346678      	待牌：69       	单骑待牌：6        	双碰待牌：0        	两面待牌：69       
2346679      	待牌：8        	单骑待牌：0        	双碰待牌：0        	两面待牌：8        
2346688      	待牌：68       	单骑待牌：0        	双碰待牌：68       	两面待牌：0        
2346689      	待牌：7        	单骑待牌：0        	双碰待牌：0        	两面待牌：7        
2346699      	待牌：69       	单骑待牌：0        	双碰待牌：69       	两面待牌：0        
2346778      	待牌：7        	单骑待牌：7        	双碰待牌：0        	两面待牌：7        
2346788      	待牌：58       	单骑待牌：8        	双碰待牌：0        	两面待牌：58       
2346789      	待牌：69       	单骑待牌：69       	双碰待牌：0        	两面待牌：0        
2346799      	待牌：58       	单骑待牌：0        	双碰待牌：0        	两面待牌：58       
2346899      	待牌：7        	单骑待牌：0        	双碰待牌：0        	两面待牌：7        
2347788      	待牌：78       	单骑待牌：0        	双碰待牌：78       	两面待牌：0        
2347789      	待牌：7        	单骑待牌：7        	双碰待牌：0        	两面待牌：7        
2347799      	待牌：79       	单骑待牌：0        	双碰待牌：79       	两面待牌：0        
2347889      	待牌：8        	单骑待牌：8        	双碰待牌：0        	两面待牌：8        
2347899      	待牌：69       	单骑待牌：9        	双碰待牌：0        	两面待牌：69       
2348899      	待牌：89       	单骑待牌：0        	双碰待牌：89       	两面待牌：0        
2355678      	待牌：14       	单骑待牌：0        	双碰待牌：0        	两面待牌：14       
2355789      	待牌：14       	单骑待牌：0        	双碰待牌：0        	两面待牌：14       
2356788      	待牌：14       	单骑待牌：0        	双碰待牌：0        	两面待牌：14       
2356799      	待牌：14       	单骑待牌：0        	双碰待牌：0        	两面待牌：14       
2366789      	待牌：14       	单骑待牌：0        	双碰待牌：0        	两面待牌：14       
2367899      	待牌：14       	单骑待牌：0        	双碰待牌：0        	两面待牌：14       
2445566      	待牌：2        	单骑待牌：2        	双碰待牌：0        	两面待牌：0        
2445677      	待牌：3        	单骑待牌：0        	双碰待牌：0        	两面待牌：3        
2445688      	待牌：3        	单骑待牌：0        	双碰待牌：0        	两面待牌：3        
2445699      	待牌：3        	单骑待牌：0        	双碰待牌：0        	两面待牌：3        
2455667      	待牌：2        	单骑待牌：2        	双碰待牌：0        	两面待牌：0        
2455678      	待牌：3        	单骑待牌：0        	双碰待牌：0        	两面待牌：3        
2455789      	待牌：3        	单骑待牌：0        	双碰待牌：0        	两面待牌：3        
2456678      	待牌：2        	单骑待牌：2        	双碰待牌：0        	两面待牌：0        
2456788      	待牌：3        	单骑待牌：0        	双碰待牌：0        	两面待牌：3        
2456789      	待牌：2        	单骑待牌：2        	双碰待牌：0        	两面待牌：0        
2456799      	待牌：3        	单骑待牌：0        	双碰待牌：0        	两面待牌：3        
2466789      	待牌：3        	单骑待牌：0        	双碰待牌：0        	两面待牌：3        
2467899      	待牌：3        	单骑待牌：0        	双碰待牌：0        	两面待牌：3        
2556677      	待牌：2        	单骑待牌：2        	双碰待牌：0        	两面待牌：0        
2566778      	待牌：2        	单骑待牌：2        	双碰待牌：0        	两面待牌：0        
2567789      	待牌：2        	单骑待牌：2        	双碰待牌：0        	两面待牌：0        
2667788      	待牌：2        	单骑待牌：2        	双碰待牌：0        	两面待牌：0        
2677889      	待牌：2        	单骑待牌：2        	双碰待牌：0        	两面待牌：0        
2778899      	待牌：2        	单骑待牌：2        	双碰待牌：0        	两面待牌：0        
3344556      	待牌：36       	单骑待牌：36       	双碰待牌：0        	两面待牌：36       
3344557      	待牌：7        	单骑待牌：7        	双碰待牌：0        	两面待牌：0        
3344558      	待牌：8        	单骑待牌：8        	双碰待牌：0        	两面待牌：0        
3344559      	待牌：9        	单骑待牌：9        	双碰待牌：0        	两面待牌：0        
3344566      	待牌：25       	单骑待牌：0        	双碰待牌：0        	两面待牌：25       
3344567      	待牌：34       	单骑待牌：0        	双碰待牌：34       	两面待牌：0        
3344577      	待牌：25       	单骑待牌：0        	双碰待牌：0        	两面待牌：25       
3344588      	待牌：25       	单骑待牌：0        	双碰待牌：0        	两面待牌：25       
3344599      	待牌：25       	单骑待牌：0        	双碰待牌：0        	两面待牌：25       
3344678      	待牌：34       	单骑待牌：0        	双碰待牌：34       	两面待牌：0        
3344789      	待牌：34       	单骑待牌：0        	双碰待牌：34       	两面待牌：0        
3345566      	待牌：47       	单骑待牌：0        	双碰待牌：0        	两面待牌：47       
3345567      	待牌：36       	单骑待牌：3        	双碰待牌：0        	两面待牌：36       
3345577      	待牌：4        	单骑待牌：0        	双碰待牌：0        	两面待牌：4        
3345588      	待牌：4        	单骑待牌：0        	双碰待牌：0        	两面待牌：4        
3345599      	待牌：4        	单骑待牌：0        	双碰待牌：0        	两面待牌：4        
3345667      	待牌：58       	单骑待牌：0        	双碰待牌：0        	两面待牌：58       
3345668      	待牌：7        	单骑待牌：0        	双碰待牌：0        	两面待牌：7        
3345677      	待牌：37       	单骑待牌：0        	双碰待牌：37       	两面待牌：0        
3345678      	待牌：369      	单骑待牌：3        	双碰待牌：0        	两面待牌：369      
3345679      	待牌：8        	单骑待牌：0        	双碰待牌：0        	两面待牌：8        
3345688      	待牌：38       	单骑待牌：0        	双碰待牌：38       	两面待牌：0        
3345689      	待牌：7        	单骑待牌：0        	双碰待牌：0        	两面待牌：7        
3345699      	待牌：39       	单骑待牌：0        	双碰待牌：39       	两面待牌：0        
3345789      	待牌：36       	单骑待牌：3        	双碰待牌：0        	两面待牌：36       
3346678      	待牌：5        	单骑待牌：0        	双碰待牌：0        	两面待牌：5        
3346789      	待牌：5        	单骑待牌：0        	双碰待牌：0        	两面待牌：5        
3355667      	待牌：47       	单骑待牌：0        	双碰待牌：0        	两面待牌：47       
3355677      	待牌：6        	单骑待牌：0        	双碰待牌：0        	两面待牌：6        
3355678      	待牌：35       	单骑待牌：0        	双碰待牌：35       	两面待牌：0        
3355789      	待牌：35       	单骑待牌：0        	双碰待牌：35       	两面待牌：0        
3356677      	待牌：58       	单骑待牌：0        	双碰待牌：0        	两面待牌：58       
3356678      	待牌：47       	单骑待牌：0        	双碰待牌：0        	两面待牌：47       
3356778      	待牌：69       	单骑待牌：0        	双碰待牌：0        	两面待牌：69       
3356779      	待牌：8        	单骑待牌：0        	双碰待牌：0        	两面待牌：8        
3356788      	待牌：38       	单骑待牌：0        	双碰待牌：38       	两面待牌：0        
3356789      	待牌：47       	单骑待牌：0        	双碰待牌：0        	两面待牌：47       
3356799      	待牌：39       	单骑待牌：0        	双碰待牌：39       	两面待牌：0        
3357789      	待牌：6        	单骑待牌：0        	双碰待牌：0        	两面待牌：6        
3366778      	待牌：58       	单骑待牌：0        	双碰待牌：0        	两面待牌：58       
3366788      	待牌：7        	单骑待牌：0        	双碰待牌：0        	两面待牌：7        
3366789      	待牌：36       	单骑待牌：0        	双碰待牌：36       	两面待牌：0        
3367788      	待牌：69       	单骑待牌：0        	双碰待牌：0        	两面待牌：69       
3367789      	待牌：58       	单骑待牌：0        	双碰待牌：0        	两面待牌：58       
3367889      	待牌：7        	单骑待牌：0        	双碰待牌：0        	两面待牌：7        
3367899      	待牌：39       	单骑待牌：0        	双碰待牌：39       	两面待牌：0        
3377889      	待牌：69       	单骑待牌：0        	双碰待牌：0        	两面待牌：69       
3377899      	待牌：8        	单骑待牌：0        	双碰待牌：0        	两面待牌：8        
3378899      	待牌：7        	单骑待牌：0        	双碰待牌：0        	两面待牌：7        
3445566      	待牌：36       	单骑待牌：36       	双碰待牌：0        	两面待牌：36       
3445567      	待牌：47       	单骑待牌：47       	双碰待牌：0        	两面待牌：4        
3445568      	待牌：8        	单骑待牌：8        	双碰待牌：0        	两面待牌：0        
3445569      	待牌：9        	单骑待牌：9        	双碰待牌：0        	两面待牌：0        
3445577      	待牌：36       	单骑待牌：0        	双碰待牌：0        	两面待牌：36       
3445588      	待牌：36       	单骑待牌：0        	双碰待牌：0        	两面待牌：36       
3445599      	待牌：36       	单骑待牌：0        	双碰待牌：0        	两面待牌：36       
3445677      	待牌：25       	单骑待牌：0        	双碰待牌：0        	两面待牌：25       
3445678      	待牌：4        	单骑待牌：4        	双碰待牌：0        	两面待牌：4        
3445688      	待牌：25       	单骑待牌：0        	双碰待牌：0        	两面待牌：25       
3445699      	待牌：25       	单骑待牌：0        	双碰待牌：0        	两面待牌：25       
3445789      	待牌：4        	单骑待牌：4        	双碰待牌：0        	两面待牌：4        
3455667      	待牌：36       	单骑待牌：36       	双碰待牌：0        	两面待牌：6        
3455677      	待牌：47       	单骑待牌：7        	双碰待牌：0        	两面待牌：47       
3455678      	待牌：258      	单骑待牌：58       	双碰待牌：0        	两面待牌：25       
3455679      	待牌：9        	单骑待牌：9        	双碰待牌：0        	两面待牌：0        
3455688      	待牌：47       	单骑待牌：0        	双碰待牌：0        	两面待牌：47       
3455699      	待牌：47       	单骑待牌：0        	双碰待牌：0        	两面待牌：47       
3455788      	待牌：6        	单骑待牌：0        	双碰待牌：0        	两面待牌：6        
3455789      	待牌：25       	单骑待牌：5        	双碰待牌：0        	两面待牌：25       
3455799      	待牌：6        	单骑待牌：0        	双碰待牌：0        	两面待牌：6        
3456677      	待牌：67       	单骑待牌：0        	双碰待牌：67       	两面待牌：0        
3456678      	待牌：369      	单骑待牌：36       	双碰待牌：0        	两面待牌：69       
3456679      	待牌：8        	单骑待牌：0        	双碰待牌：0        	两面待牌：8        
3456688      	待牌：68       	单骑待牌：0        	双碰待牌：68       	两面待牌：0        
3456689      	待牌：7        	单骑待牌：0        	双碰待牌：0        	两面待牌：7        
3456699      	待牌：69       	单骑待牌：0        	双碰待牌：69       	两面待牌：0        
3456778      	待牌：7        	单骑待牌：7        	双碰待牌：0        	两面待牌：7        
3456788      	待牌：258      	单骑待牌：8        	双碰待牌：0        	两面待牌：258      
3456789      	待牌：369      	单骑待牌：369      	双碰待牌：0        	两面待牌：0        
3456799      	待牌：258      	单骑待牌：0        	双碰待牌：0        	两面待牌：258      
3456899      	待牌：7        	单骑待牌：0        	双碰待牌：0        	两面待牌：7        
3457788      	待牌：78       	单骑待牌：0        	双碰待牌：78       	两面待牌：0        
3457789      	待牌：7        	单骑待牌：7        	双碰待牌：0        	两面待牌：7        
3457799      	待牌：79       	单骑待牌：0        	双碰待牌：79       	两面待牌：0        
3457889      	待牌：8        	单骑待牌：8        	双碰待牌：0        	两面待牌：8        
3457899      	待牌：69       	单骑待牌：9        	双碰待牌：0        	两面待牌：69       
3458899      	待牌：89       	单骑待牌：0        	双碰待牌：89       	两面待牌：0        
3466789      	待牌：25       	单骑待牌：0        	双碰待牌：0        	两面待牌：25       
3467899      	待牌：25       	单骑待牌：0        	双碰待牌：0        	两面待牌：25       
3556677      	待牌：3        	单骑待牌：3        	双碰待牌：0        	两面待牌：0        
3556788      	待牌：4        	单骑待牌：0        	双碰待牌：0        	两面待牌：4        
3556799      	待牌：4        	单骑待牌：0        	双碰待牌：0        	两面待牌：4        
3566778      	待牌：3        	单骑待牌：3        	双碰待牌：0        	两面待牌：0        
3566789      	待牌：4        	单骑待牌：0        	双碰待牌：0        	两面待牌：4        
3567789      	待牌：3        	单骑待牌：3        	双碰待牌：0        	两面待牌：0        
3567899      	待牌：4        	单骑待牌：0        	双碰待牌：0        	两面待牌：4        
3667788      	待牌：3        	单骑待牌：3        	双碰待牌：0        	两面待牌：0        
3677889      	待牌：3        	单骑待牌：3        	双碰待牌：0        	两面待牌：0        
3778899      	待牌：3        	单骑待牌：3        	双碰待牌：0        	两面待牌：0        
4455667      	待牌：47       	单骑待牌：47       	双碰待牌：0        	两面待牌：47       
4455668      	待牌：8        	单骑待牌：8        	双碰待牌：0        	两面待牌：0        
4455669      	待牌：9        	单骑待牌：9        	双碰待牌：0        	两面待牌：0        
4455677      	待牌：36       	单骑待牌：0        	双碰待牌：0        	两面待牌：36       
4455678      	待牌：45       	单骑待牌：0        	双碰待牌：45       	两面待牌：0        
4455688      	待牌：36       	单骑待牌：0        	双碰待牌：0        	两面待牌：36       
4455699      	待牌：36       	单骑待牌：0        	双碰待牌：0        	两面待牌：36       
4455789      	待牌：45       	单骑待牌：0        	双碰待牌：45       	两面待牌：0        
4456677      	待牌：58       	单骑待牌：0        	双碰待牌：0        	两面待牌：58       
4456678      	待牌：47       	单骑待牌：4        	双碰待牌：0        	两面待牌：47       
4456688      	待牌：5        	单骑待牌：0        	双碰待牌：0        	两面待牌：5        
4456699      	待牌：5        	单骑待牌：0        	双碰待牌：0        	两面待牌：5        
4456778      	待牌：69       	单骑待牌：0        	双碰待牌：0        	两面待牌：69       
4456779      	待牌：8        	单骑待牌：0        	双碰待牌：0        	两面待牌：8        
4456788      	待牌：48       	单骑待牌：0        	双碰待牌：48       	两面待牌：0        
4456789      	待牌：47       	单骑待牌：4        	双碰待牌：0        	两面待牌：47       
4456799      	待牌：49       	单骑待牌：0        	双碰待牌：49       	两面待牌：0        
4457789      	待牌：6        	单骑待牌：0        	双碰待牌：0        	两面待牌：6        
4466778      	待牌：58       	单骑待牌：0        	双碰待牌：0        	两面待牌：58       
4466788      	待牌：7        	单骑待牌：0        	双碰待牌：0        	两面待牌：7        
4466789      	待牌：46       	单骑待牌：0        	双碰待牌：46       	两面待牌：0        
4467788      	待牌：69       	单骑待牌：0        	双碰待牌：0        	两面待牌：69       
4467789      	待牌：58       	单骑待牌：0        	双碰待牌：0        	两面待牌：58       
4467889      	待牌：7        	单骑待牌：0        	双碰待牌：0        	两面待牌：7        
4467899      	待牌：49       	单骑待牌：0        	双碰待牌：49       	两面待牌：0        
4477889      	待牌：69       	单骑待牌：0        	双碰待牌：0        	两面待牌：69       
4477899      	待牌：8        	单骑待牌：0        	双碰待牌：0        	两面待牌：8        
4478899      	待牌：7        	单骑待牌：0        	双碰待牌：0        	两面待牌：7        
4556677      	待牌：47       	单骑待牌：47       	双碰待牌：0        	两面待牌：47       
4556678      	待牌：58       	单骑待牌：58       	双碰待牌：0        	两面待牌：5        
4556679      	待牌：9        	单骑待牌：9        	双碰待牌：0        	两面待牌：0        
4556688      	待牌：47       	单骑待牌：0        	双碰待牌：0        	两面待牌：47       
4556699      	待牌：47       	单骑待牌：0        	双碰待牌：0        	两面待牌：47       
4556788      	待牌：36       	单骑待牌：0        	双碰待牌：0        	两面待牌：36       
4556789      	待牌：5        	单骑待牌：5        	双碰待牌：0        	两面待牌：5        
4556799      	待牌：36       	单骑待牌：0        	双碰待牌：0        	两面待牌：36       
4566778      	待牌：47       	单骑待牌：47       	双碰待牌：0        	两面待牌：7        
4566788      	待牌：58       	单骑待牌：8        	双碰待牌：0        	两面待牌：58       
4566789      	待牌：369      	单骑待牌：69       	双碰待牌：0        	两面待牌：36       
4566799      	待牌：58       	单骑待牌：0        	双碰待牌：0        	两面待牌：58       
4566899      	待牌：7        	单骑待牌：0        	双碰待牌：0        	两面待牌：7        
4567788      	待牌：78       	单骑待牌：0        	双碰待牌：78       	两面待牌：0        
4567789      	待牌：47       	单骑待牌：47       	双碰待牌：0        	两面待牌：7        
4567799      	待牌：79       	单骑待牌：0        	双碰待牌：79       	两面待牌：0        
4567889      	待牌：8        	单骑待牌：8        	双碰待牌：0        	两面待牌：8        
4567899      	待牌：369      	单骑待牌：9        	双碰待牌：0        	两面待牌：369      
4568899      	待牌：89       	单骑待牌：0        	双碰待牌：89       	两面待牌：0        
4667788      	待牌：4        	单骑待牌：4        	双碰待牌：0        	两面待牌：0        
4667899      	待牌：5        	单骑待牌：0        	双碰待牌：0        	两面待牌：5        
4677889      	待牌：4        	单骑待牌：4        	双碰待牌：0        	两面待牌：0        
4778899      	待牌：4        	单骑待牌：4        	双碰待牌：0        	两面待牌：0        
5566778      	待牌：58       	单骑待牌：58       	双碰待牌：0        	两面待牌：58       
5566779      	待牌：9        	单骑待牌：9        	双碰待牌：0        	两面待牌：0        
5566788      	待牌：47       	单骑待牌：0        	双碰待牌：0        	两面待牌：47       
5566789      	待牌：56       	单骑待牌：0        	双碰待牌：56       	两面待牌：0        
5566799      	待牌：47       	单骑待牌：0        	双碰待牌：0        	两面待牌：47       
5567788      	待牌：69       	单骑待牌：0        	双碰待牌：0        	两面待牌：69       
5567789      	待牌：58       	单骑待牌：5        	双碰待牌：0        	两面待牌：58       
5567799      	待牌：6        	单骑待牌：0        	双碰待牌：0        	两面待牌：6        
5567889      	待牌：7        	单骑待牌：0        	双碰待牌：0        	两面待牌：7        
5567899      	待牌：59       	单骑待牌：0        	双碰待牌：59       	两面待牌：0        
5577889      	待牌：69       	单骑待牌：0        	双碰待牌：0        	两面待牌：69       
5577899      	待牌：8        	单骑待牌：0        	双碰待牌：0        	两面待牌：8        
5578899      	待牌：7        	单骑待牌：0        	双碰待牌：0        	两面待牌：7        
5667788      	待牌：58       	单骑待牌：58       	双碰待牌：0        	两面待牌：58       
5667789      	待牌：69       	单骑待牌：69       	双碰待牌：0        	两面待牌：6        
5667799      	待牌：58       	单骑待牌：0        	双碰待牌：0        	两面待牌：58       
5667899      	待牌：47       	单骑待牌：0        	双碰待牌：0        	两面待牌：47       
5677889      	待牌：58       	单骑待牌：58       	双碰待牌：0        	两面待牌：8        
5677899      	待牌：69       	单骑待牌：9        	双碰待牌：0        	两面待牌：69       
5678899      	待牌：89       	单骑待牌：0        	双碰待牌：89       	两面待牌：0        
5778899      	待牌：5        	单骑待牌：5        	双碰待牌：0        	两面待牌：0        
6677889      	待牌：69       	单骑待牌：69       	双碰待牌：0        	两面待牌：69       
6677899      	待牌：58       	单骑待牌：0        	双碰待牌：0        	两面待牌：58       
6678899      	待牌：7        	单骑待牌：0        	双碰待牌：0        	两面待牌：7        
6778899      	待牌：69       	单骑待牌：69       	双碰待牌：0        	两面待牌：69       
总数：589

8枚听牌形
11223345     	待牌：36       	单骑待牌：0        	双碰待牌：0        	两面待牌：36       
11223346     	待牌：5        	单骑待牌：0        	双碰待牌：0        	两面待牌：5        
11223356     	待牌：47       	单骑待牌：0        	双碰待牌：0        	两面待牌：47       
11223357     	待牌：6        	单骑待牌：0        	双碰待牌：0        	两面待牌：6        
11223367     	待牌：58       	单骑待牌：0        	双碰待牌：0        	两面待牌：58       
11223368     	待牌：7        	单骑待牌：0        	双碰待牌：0        	两面待牌：7        
11223378     	待牌：69       	单骑待牌：0        	双碰待牌：0        	两面待牌：69       
11223379     	待牌：8        	单骑待牌：0        	双碰待牌：0        	两面待牌：8        
11223389     	待牌：7        	单骑待牌：0        	双碰待牌：0        	两面待牌：7        
11223456     	待牌：3        	单骑待牌：0        	双碰待牌：0        	两面待牌：3        
11223567     	待牌：3        	单骑待牌：0        	双碰待牌：0        	两面待牌：3        
11223678     	待牌：3        	单骑待牌：0        	双碰待牌：0        	两面待牌：3        
11223789     	待牌：3        	单骑待牌：0        	双碰待牌：0        	两面待牌：3        
11233456     	待牌：2        	单骑待牌：0        	双碰待牌：0        	两面待牌：2        
11233567     	待牌：2        	单骑待牌：0        	双碰待牌：0        	两面待牌：2        
11233678     	待牌：2        	单骑待牌：0        	双碰待牌：0        	两面待牌：2        
11233789     	待牌：2        	单骑待牌：0        	双碰待牌：0        	两面待牌：2        
12233445     	待牌：36       	单骑待牌：0        	双碰待牌：0        	两面待牌：36       
12233446     	待牌：5        	单骑待牌：0        	双碰待牌：0        	两面待牌：5        
12233456     	待牌：147      	单骑待牌：0        	双碰待牌：0        	两面待牌：147      
12233457     	待牌：6        	单骑待牌：0        	双碰待牌：0        	两面待牌：6        
12233467     	待牌：58       	单骑待牌：0        	双碰待牌：0        	两面待牌：58       
12233468     	待牌：7        	单骑待牌：0        	双碰待牌：0        	两面待牌：7        
12233478     	待牌：69       	单骑待牌：0        	双碰待牌：0        	两面待牌：69       
12233479     	待牌：8        	单骑待牌：0        	双碰待牌：0        	两面待牌：8        
12233489     	待牌：7        	单骑待牌：0        	双碰待牌：0        	两面待牌：7        
12233567     	待牌：14       	单骑待牌：0        	双碰待牌：0        	两面待牌：14       
12233678     	待牌：14       	单骑待牌：0        	双碰待牌：0        	两面待牌：14       
12233789     	待牌：14       	单骑待牌：0        	双碰待牌：0        	两面待牌：14       
12234456     	待牌：3        	单骑待牌：0        	双碰待牌：0        	两面待牌：3        
12234567     	待牌：3        	单骑待牌：0        	双碰待牌：0        	两面待牌：3        
12234678     	待牌：3        	单骑待牌：0        	双碰待牌：0        	两面待牌：3        
12234789     	待牌：3        	单骑待牌：0        	双碰待牌：0        	两面待牌：3        
12334455     	待牌：36       	单骑待牌：0        	双碰待牌：0        	两面待牌：36       
12334456     	待牌：25       	单骑待牌：0        	双碰待牌：0        	两面待牌：25       
12334556     	待牌：47       	单骑待牌：0        	双碰待牌：0        	两面待牌：47       
12334557     	待牌：6        	单骑待牌：0        	双碰待牌：0        	两面待牌：6        
12334567     	待牌：258      	单骑待牌：0        	双碰待牌：0        	两面待牌：258      
12334568     	待牌：7        	单骑待牌：0        	双碰待牌：0        	两面待牌：7        
12334578     	待牌：69       	单骑待牌：0        	双碰待牌：0        	两面待牌：69       
12334579     	待牌：8        	单骑待牌：0        	双碰待牌：0        	两面待牌：8        
12334589     	待牌：7        	单骑待牌：0        	双碰待牌：0        	两面待牌：7        
12334678     	待牌：25       	单骑待牌：0        	双碰待牌：0        	两面待牌：25       
12334789     	待牌：25       	单骑待牌：0        	双碰待牌：0        	两面待牌：25       
12335567     	待牌：4        	单骑待牌：0        	双碰待牌：0        	两面待牌：4        
12335678     	待牌：4        	单骑待牌：0        	双碰待牌：0        	两面待牌：4        
12335789     	待牌：4        	单骑待牌：0        	双碰待牌：0        	两面待牌：4        
12344556     	待牌：36       	单骑待牌：0        	双碰待牌：0        	两面待牌：36       
12344566     	待牌：5        	单骑待牌：0        	双碰待牌：0        	两面待牌：5        
12345566     	待牌：47       	单骑待牌：0        	双碰待牌：0        	两面待牌：47       
12345567     	待牌：36       	单骑待牌：0        	双碰待牌：0        	两面待牌：36       
12345667     	待牌：58       	单骑待牌：0        	双碰待牌：0        	两面待牌：58       
12345668     	待牌：7        	单骑待牌：0        	双碰待牌：0        	两面待牌：7        
12345678     	待牌：369      	单骑待牌：0        	双碰待牌：0        	两面待牌：369      
12345679     	待牌：8        	单骑待牌：0        	双碰待牌：0        	两面待牌：8        
12345689     	待牌：7        	单骑待牌：0        	双碰待牌：0        	两面待牌：7        
12345789     	待牌：36       	单骑待牌：0        	双碰待牌：0        	两面待牌：36       
12346678     	待牌：5        	单骑待牌：0        	双碰待牌：0        	两面待牌：5        
12346789     	待牌：5        	单骑待牌：0        	双碰待牌：0        	两面待牌：5        
12355667     	待牌：47       	单骑待牌：0        	双碰待牌：0        	两面待牌：47       
12355677     	待牌：6        	单骑待牌：0        	双碰待牌：0        	两面待牌：6        
12356677     	待牌：58       	单骑待牌：0        	双碰待牌：0        	两面待牌：58       
12356678     	待牌：47       	单骑待牌：0        	双碰待牌：0        	两面待牌：47       
12356778     	待牌：69       	单骑待牌：0        	双碰待牌：0        	两面待牌：69       
12356779     	待牌：8        	单骑待牌：0        	双碰待牌：0        	两面待牌：8        
12356789     	待牌：47       	单骑待牌：0        	双碰待牌：0        	两面待牌：47       
12357789     	待牌：6        	单骑待牌：0        	双碰待牌：0        	两面待牌：6        
12366778     	待牌：58       	单骑待牌：0        	双碰待牌：0        	两面待牌：58       
12366788     	待牌：7        	单骑待牌：0        	双碰待牌：0        	两面待牌：7        
12367788     	待牌：69       	单骑待牌：0        	双碰待牌：0        	两面待牌：69       
12367789     	待牌：58       	单骑待牌：0        	双碰待牌：0        	两面待牌：58       
12367889     	待牌：7        	单骑待牌：0        	双碰待牌：0        	两面待牌：7        
12377889     	待牌：69       	单骑待牌：0        	双碰待牌：0        	两面待牌：69       
12377899     	待牌：8        	单骑待牌：0        	双碰待牌：0        	两面待牌：8        
12378899     	待牌：7        	单骑待牌：0        	双碰待牌：0        	两面待牌：7        
12445566     	待牌：3        	单骑待牌：0        	双碰待牌：0        	两面待牌：3        
12455667     	待牌：3        	单骑待牌：0        	双碰待牌：0        	两面待牌：3        
12456678     	待牌：3        	单骑待牌：0        	双碰待牌：0        	两面待牌：3        
12456789     	待牌：3        	单骑待牌：0        	双碰待牌：0        	两面待牌：3        
12556677     	待牌：3        	单骑待牌：0        	双碰待牌：0        	两面待牌：3        
